SEDE_ATENCION|DISTRITO_ATENCION|PROVINCIA_ATENCION|DEPARTAMENTO_ATENCION|SEXO|EDAD|ANIO_EMISION|MES_EMISION|ESTADO_TRAMITE|CANTIDAD|FECHA_PROCESO
PURUCHUCO|ATE|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|OCTUBRE|EMITIDO|853|2026-08-05
PURUCHUCO|ATE|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|OCTUBRE|EMITIDO|172|2026-08-05
PURUCHUCO|ATE|LIMA|LIMA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|OCTUBRE|EMITIDO|793|2026-08-05
PURUCHUCO|ATE|LIMA|LIMA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|OCTUBRE|EMITIDO|216|2026-08-05
SJMIRAFLORES|SAN JUAN DE MIRAFLORES|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|OCTUBRE|EMITIDO|1860|2026-08-05
SJMIRAFLORES|SAN JUAN DE MIRAFLORES|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|OCTUBRE|EMITIDO|465|2026-08-05
SJMIRAFLORES|SAN JUAN DE MIRAFLORES|LIMA|LIMA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|OCTUBRE|EMITIDO|1622|2026-08-05
SJMIRAFLORES|SAN JUAN DE MIRAFLORES|LIMA|LIMA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|OCTUBRE|EMITIDO|435|2026-08-05
SURCO|SURCO|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|OCTUBRE|EMITIDO|4993|2026-08-05
SURCO|SURCO|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|OCTUBRE|EMITIDO|1088|2026-08-05
SURCO|SURCO|LIMA|LIMA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|OCTUBRE|EMITIDO|3965|2026-08-05
SURCO|SURCO|LIMA|LIMA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|OCTUBRE|EMITIDO|1037|2026-08-05
TACNA|TACNA|TACNA|TACNA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|OCTUBRE|EMITIDO|361|2026-08-05
TACNA|TACNA|TACNA|TACNA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|OCTUBRE|EMITIDO|65|2026-08-05
TACNA|TACNA|TACNA|TACNA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|OCTUBRE|EMITIDO|387|2026-08-05
TACNA|TACNA|TACNA|TACNA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|OCTUBRE|EMITIDO|55|2026-08-05
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|OCTUBRE|EMITIDO|351|2026-08-05
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|OCTUBRE|EMITIDO|69|2026-08-05
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|OCTUBRE|EMITIDO|278|2026-08-05
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|OCTUBRE|EMITIDO|70|2026-08-05
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|OCTUBRE|EMITIDO|1273|2026-08-05
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|OCTUBRE|EMITIDO|262|2026-08-05
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|OCTUBRE|EMITIDO|1015|2026-08-05
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|OCTUBRE|EMITIDO|300|2026-08-05
TUMBES|TUMBES|TUMBES|TUMBES|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|OCTUBRE|EMITIDO|106|2026-08-05
TUMBES|TUMBES|TUMBES|TUMBES|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|OCTUBRE|EMITIDO|31|2026-08-05
TUMBES|TUMBES|TUMBES|TUMBES|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|OCTUBRE|EMITIDO|124|2026-08-05
TUMBES|TUMBES|TUMBES|TUMBES|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|OCTUBRE|EMITIDO|19|2026-08-05
VENTANILLA|VENTANILLA|CALLAO|CALLAO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|OCTUBRE|EMITIDO|462|2026-08-05
VENTANILLA|VENTANILLA|CALLAO|CALLAO|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|OCTUBRE|EMITIDO|129|2026-08-05
VENTANILLA|VENTANILLA|CALLAO|CALLAO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|OCTUBRE|EMITIDO|408|2026-08-05
VENTANILLA|VENTANILLA|CALLAO|CALLAO|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|OCTUBRE|EMITIDO|120|2026-08-05
A.I.J.CH.|CALLAO|CALLAO|CALLAO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|417|2026-08-05
A.I.J.CH.|CALLAO|CALLAO|CALLAO|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|44|2026-08-05
A.I.J.CH.|CALLAO|CALLAO|CALLAO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|443|2026-08-05
A.I.J.CH.|CALLAO|CALLAO|CALLAO|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|48|2026-08-05
AGENCIA DE ATENCIÓN AL CIUDADANO MAC AYACUCHO|AYACUCHO|HUAMANGA|AYACUCHO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|213|2026-08-05
AGENCIA DE ATENCIÓN AL CIUDADANO MAC AYACUCHO|AYACUCHO|HUAMANGA|AYACUCHO|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|37|2026-08-05
AGENCIA DE ATENCIÓN AL CIUDADANO MAC AYACUCHO|AYACUCHO|HUAMANGA|AYACUCHO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|163|2026-08-05
AGENCIA DE ATENCIÓN AL CIUDADANO MAC AYACUCHO|AYACUCHO|HUAMANGA|AYACUCHO|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|40|2026-08-05
CHICLAYO|CHICLAYO|CHICLAYO|LAMBAYEQUE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|835|2026-08-05
CHICLAYO|CHICLAYO|CHICLAYO|LAMBAYEQUE|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|155|2026-08-05
CHICLAYO|CHICLAYO|CHICLAYO|LAMBAYEQUE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|702|2026-08-05
CHICLAYO|CHICLAYO|CHICLAYO|LAMBAYEQUE|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|147|2026-08-05
CHIMBOTE|CHIMBOTE|SANTA|ANCASH|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|342|2026-08-05
CHIMBOTE|CHIMBOTE|SANTA|ANCASH|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|64|2026-08-05
CHIMBOTE|CHIMBOTE|SANTA|ANCASH|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|353|2026-08-05
CHIMBOTE|CHIMBOTE|SANTA|ANCASH|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|54|2026-08-05
CUSCO|CUSCO|CUSCO|CUSCO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|716|2026-08-05
CUSCO|CUSCO|CUSCO|CUSCO|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|161|2026-08-05
CUSCO|CUSCO|CUSCO|CUSCO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|516|2026-08-05
CUSCO|CUSCO|CUSCO|CUSCO|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|169|2026-08-05
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|646|2026-08-05
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|138|2026-08-05
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|580|2026-08-05
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|140|2026-08-05
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|288|2026-08-05
LIMA|LIMA|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|43|2026-08-05
LIMA|LIMA|LIMA|LIMA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|240|2026-08-05
LIMA|LIMA|LIMA|LIMA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|51|2026-08-05
LIMA - MIGRACENTRO VILLA MARÍA|VILLA MARIA DEL TRIUNFO|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|418|2026-08-05
LIMA - MIGRACENTRO VILLA MARÍA|VILLA MARIA DEL TRIUNFO|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|97|2026-08-05
LIMA - MIGRACENTRO VILLA MARÍA|VILLA MARIA DEL TRIUNFO|LIMA|LIMA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|384|2026-08-05
LIMA - MIGRACENTRO VILLA MARÍA|VILLA MARIA DEL TRIUNFO|LIMA|LIMA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|111|2026-08-05
MAC AREQUIPA PORONGOCHE|PAUCARPATA|AREQUIPA|AREQUIPA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|1191|2026-08-05
MAC AREQUIPA PORONGOCHE|PAUCARPATA|AREQUIPA|AREQUIPA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|214|2026-08-05
MAC AREQUIPA PORONGOCHE|PAUCARPATA|AREQUIPA|AREQUIPA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|946|2026-08-05
MAC AREQUIPA PORONGOCHE|PAUCARPATA|AREQUIPA|AREQUIPA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|228|2026-08-05
MAC CAJAMARCA|CAJAMARCA|CAJAMARCA|CAJAMARCA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|200|2026-08-05
MAC CAJAMARCA|CAJAMARCA|CAJAMARCA|CAJAMARCA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|49|2026-08-05
MAC CAJAMARCA|CAJAMARCA|CAJAMARCA|CAJAMARCA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|177|2026-08-05
MAC CAJAMARCA|CAJAMARCA|CAJAMARCA|CAJAMARCA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|54|2026-08-05
MAC HUANUCO|HUANUCO|HUANUCO|HUANUCO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|171|2026-08-05
MAC HUANUCO|HUANUCO|HUANUCO|HUANUCO|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|28|2026-08-05
MAC HUANUCO|HUANUCO|HUANUCO|HUANUCO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|152|2026-08-05
MAC HUANUCO|HUANUCO|HUANUCO|HUANUCO|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|41|2026-08-05
MAC ICA|SAN ANDRES|PISCO|ICA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|411|2026-08-05
MAC ICA|SAN ANDRES|PISCO|ICA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|101|2026-08-05
MAC ICA|SAN ANDRES|PISCO|ICA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|362|2026-08-05
MAC ICA|SAN ANDRES|PISCO|ICA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|94|2026-08-05
MAC LIMA ESTE|SANTA ANITA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|1157|2026-08-05
MAC LIMA ESTE|SANTA ANITA|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|235|2026-08-05
MAC LIMA ESTE|SANTA ANITA|LIMA|LIMA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|1036|2026-08-05
MAC LIMA ESTE|SANTA ANITA|LIMA|LIMA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|234|2026-08-05
MAC LIMA NORTE|COMAS|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|2545|2026-08-05
MAC LIMA NORTE|COMAS|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|496|2026-08-05
MAC LIMA NORTE|COMAS|LIMA|LIMA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|2243|2026-08-05
MAC LIMA NORTE|COMAS|LIMA|LIMA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|544|2026-08-05
MAC LORETO|PUNCHANA|MAYNAS|LORETO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|195|2026-08-05
MAC LORETO|PUNCHANA|MAYNAS|LORETO|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|52|2026-08-05
MAC LORETO|PUNCHANA|MAYNAS|LORETO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|168|2026-08-05
MAC LORETO|PUNCHANA|MAYNAS|LORETO|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|56|2026-08-05
MAC MOQUEGUA|ILO|ILO|MOQUEGUA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|70|2026-08-05
MAC MOQUEGUA|ILO|ILO|MOQUEGUA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|19|2026-08-05
MAC MOQUEGUA|ILO|ILO|MOQUEGUA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|93|2026-08-05
MAC MOQUEGUA|ILO|ILO|MOQUEGUA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|15|2026-08-05
MAC UCAYALI|YARINACOCHA|CORONEL PORTILLO|UCAYALI|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|221|2026-08-05
MAC UCAYALI|YARINACOCHA|CORONEL PORTILLO|UCAYALI|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|42|2026-08-05
MAC UCAYALI|YARINACOCHA|CORONEL PORTILLO|UCAYALI|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|198|2026-08-05
MAC UCAYALI|YARINACOCHA|CORONEL PORTILLO|UCAYALI|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|42|2026-08-05
MIGRACENTRO REAL PLAZA PRIMAVERA|SAN BORJA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|1806|2026-08-05
MIGRACENTRO REAL PLAZA PRIMAVERA|SAN BORJA|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|266|2026-08-05
MIGRACENTRO REAL PLAZA PRIMAVERA|SAN BORJA|LIMA|LIMA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|1451|2026-08-05
MIGRACENTRO REAL PLAZA PRIMAVERA|SAN BORJA|LIMA|LIMA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|282|2026-08-05
PIURA|PIURA|PIURA|PIURA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|629|2026-08-05
PIURA|PIURA|PIURA|PIURA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|128|2026-08-05
PIURA|PIURA|PIURA|PIURA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|599|2026-08-05
PIURA|PIURA|PIURA|PIURA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|112|2026-08-05
PTO MALDON.|TAMBOPATA|TAMBOPATA|MADRE DE DIOS|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|140|2026-08-05
PTO MALDON.|TAMBOPATA|TAMBOPATA|MADRE DE DIOS|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|38|2026-08-05
PTO MALDON.|TAMBOPATA|TAMBOPATA|MADRE DE DIOS|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|127|2026-08-05
PTO MALDON.|TAMBOPATA|TAMBOPATA|MADRE DE DIOS|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|29|2026-08-05
PUERTO CALLAO|CALLAO|CALLAO|CALLAO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|2113|2026-08-05
PUERTO CALLAO|CALLAO|CALLAO|CALLAO|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|441|2026-08-05
PUERTO CALLAO|CALLAO|CALLAO|CALLAO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|1777|2026-08-05
PUERTO CALLAO|CALLAO|CALLAO|CALLAO|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|418|2026-08-05
PUNO|PUNO|PUNO|PUNO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|249|2026-08-05
PUNO|PUNO|PUNO|PUNO|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|31|2026-08-05
PUNO|PUNO|PUNO|PUNO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|247|2026-08-05
PUNO|PUNO|PUNO|PUNO|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|39|2026-08-05
PURUCHUCO|ATE|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|876|2026-08-05
PURUCHUCO|ATE|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|188|2026-08-05
PURUCHUCO|ATE|LIMA|LIMA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|770|2026-08-05
PURUCHUCO|ATE|LIMA|LIMA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|221|2026-08-05
SJMIRAFLORES|SAN JUAN DE MIRAFLORES|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|1730|2026-08-05
SJMIRAFLORES|SAN JUAN DE MIRAFLORES|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|388|2026-08-05
SJMIRAFLORES|SAN JUAN DE MIRAFLORES|LIMA|LIMA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|1505|2026-08-05
SJMIRAFLORES|SAN JUAN DE MIRAFLORES|LIMA|LIMA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|370|2026-08-05
SURCO|SURCO|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|5391|2026-08-05
SURCO|SURCO|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|1084|2026-08-05
SURCO|SURCO|LIMA|LIMA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|4318|2026-08-05
SURCO|SURCO|LIMA|LIMA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|1036|2026-08-05
TACNA|TACNA|TACNA|TACNA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|370|2026-08-05
TACNA|TACNA|TACNA|TACNA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|48|2026-08-05
TACNA|TACNA|TACNA|TACNA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|353|2026-08-05
TACNA|TACNA|TACNA|TACNA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|46|2026-08-05
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|351|2026-08-05
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|78|2026-08-05
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|264|2026-08-05
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|85|2026-08-05
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|1176|2026-08-05
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|251|2026-08-05
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|976|2026-08-05
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|236|2026-08-05
TUMBES|TUMBES|TUMBES|TUMBES|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|107|2026-08-05
TUMBES|TUMBES|TUMBES|TUMBES|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|23|2026-08-05
TUMBES|TUMBES|TUMBES|TUMBES|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|121|2026-08-05
TUMBES|TUMBES|TUMBES|TUMBES|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|29|2026-08-05
VENTANILLA|VENTANILLA|CALLAO|CALLAO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|406|2026-08-05
VENTANILLA|VENTANILLA|CALLAO|CALLAO|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|2025|NOVIEMBRE|EMITIDO|122|2026-08-05
VENTANILLA|VENTANILLA|CALLAO|CALLAO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|2025|NOVIEMBRE|EMITIDO|391|2026-08-05
